draw_index,ratio
1278,2.2933461807161843
1279,2.2933461807161843
1280,2.4411294876024887
1281,2.145921636068585
1282,2.145921636068585
1283,2.2933461807161843
1284,2.145921636068585
1285,2.145921636068585
1286,2.2933461807161843
1287,2.145921636068585
1288,2.2933461807161843
1289,2.145921636068585
1290,2.145921636068585
1291,2.2933461807161843
1292,2.2933461807161843
1293,2.145921636068585
1294,2.145921636068585
1295,2.2933461807161843
1296,2.2933461807161843
1297,2.2933461807161843
1298,2.386705418999842
1299,2.145921636068585
1300,2.2933461807161843
1301,2.2933461807161843
1302,2.2933461807161843
1303,2.2933461807161843
1304,2.2933461807161843
1305,2.386705418999842
1306,2.2933461807161843
1307,2.2933461807161843
1308,2.4411294876024887
1309,1.9566987372189943
1310,1.9566987372189943
1311,2.2933461807161843
1312,1.9566987372189943
1313,1.9566987372189943
1314,2.2933461807161843
1315,1.9566987372189943
1316,2.2933461807161843
1317,1.9566987372189943
1318,1.9566987372189943
1319,2.2933461807161843
1320,2.2933461807161843
1321,1.9566987372189943
1322,1.9566987372189943
1323,2.2933461807161843
1324,2.2933461807161843
1325,2.2933461807161843
1326,2.386705418999842
1327,1.9566987372189943
1328,2.2933461807161843
1329,2.2933461807161843
1330,2.2933461807161843
1331,2.2933461807161843
1332,2.386705418999842
1333,2.2933461807161843
1334,2.2933461807161843
1335,2.4411294876024887
1336,2.2933461807161843
1337,2.386705418999842
1338,2.2933461807161843
1339,2.2933461807161843
1340,2.4411294876024887
1341,2.386705418999842
1342,2.2933461807161843
1343,2.2933461807161843
1344,2.4411294876024887
1345,2.386705418999842
1346,2.386705418999842
1347,2.4411294876024887
1348,2.2933461807161843
1349,2.4411294876024887
1350,2.4411294876024887
1351,1.6711159158588083
1352,2.2933461807161843
1353,1.6711159158588083
1354,1.6711159158588083
1355,2.2933461807161843
1356,2.2933461807161843
1357,1.2233359958230854
1358,1.2265350721563697
1359,2.2933461807161843
1360,2.2933461807161843
1361,2.2933461807161843
1362,2.386705418999842
1363,1.2265350721563697
1364,2.2933461807161843
1365,2.2933461807161843
1366,2.2933461807161843
1367,1.6711159158588083
1368,1.6711159158588083
1369,2.2933461807161843
1370,2.2933461807161843
1371,2.2933461807161843
1372,2.386705418999842
1373,1.6711159158588083
1374,2.2933461807161843
1375,2.2933461807161843
1376,2.2933461807161843
1377,2.2933461807161843
1378,2.386705418999842
1379,1.2265350721563697
1380,2.2933461807161843
1381,2.2933461807161843
1382,2.2933461807161843
1383,2.386705418999842
1384,2.386705418999842
1385,2.2933461807161843
1386,2.145921636068585
1387,1.9566987372189943
1388,1.9566987372189943
1389,1.9566987372189943
1390,2.145921636068585
1391,1.9566987372189943
1392,1.9566987372189943
1393,2.145921636068585
1394,2.145921636068585
1395,2.145921636068585
1396,2.145921636068585
1397,2.2933461807161843
1398,2.145921636068585
1399,2.145921636068585
1400,2.2933461807161843
1401,1.6711159158588083
1402,1.2233359958230854
1403,2.145921636068585
1404,1.0568203148873347
1405,1.2265350721563697
1406,2.145921636068585
1407,1.6711159158588083
1408,2.145921636068585
1409,1.6711159158588083
1410,1.6711159158588083
1411,2.145921636068585
1412,2.145921636068585
1413,1.2233359958230854
1414,1.2265350721563697
1415,2.145921636068585
1416,2.145921636068585
1417,2.145921636068585
1418,2.2933461807161843
1419,1.2265350721563697
1420,2.145921636068585
1421,2.145921636068585
1422,1.9566987372189943
1423,1.9566987372189943
1424,1.9566987372189943
1425,2.2933461807161843
1426,1.9566987372189943
1427,1.9566987372189943
1428,2.2933461807161843
1429,1.6711159158588083
1430,1.2233359958230854
1431,1.9566987372189943
1432,1.0568203148873347
1433,1.2265350721563697
1434,1.9566987372189943
1435,1.6711159158588083
1436,1.9566987372189943
1437,1.6711159158588083
1438,1.6711159158588083
1439,1.9566987372189943
1440,1.9566987372189943
1441,1.2233359958230854
1442,1.2265350721563697
1443,1.9566987372189943
1444,1.9566987372189943
1445,1.9566987372189943
1446,2.2933461807161843
1447,1.2265350721563697
1448,1.9566987372189943
1449,1.9566987372189943
1450,1.6711159158588083
1451,1.2233359958230854
1452,2.2933461807161843
1453,1.0568203148873347
1454,1.2265350721563697
1455,2.2933461807161843
1456,1.6711159158588083
1457,2.2933461807161843
1458,1.6711159158588083
1459,1.6711159158588083
1460,2.2933461807161843
1461,2.2933461807161843
1462,1.2233359958230854
1463,1.2265350721563697
1464,2.2933461807161843
1465,2.2933461807161843
1466,2.2933461807161843
1467,2.386705418999842
1468,1.2265350721563697
1469,2.2933461807161843
1470,2.2933461807161843
1471,1.2233359958230854
1472,1.6711159158588083
1473,1.0568203148873347
1474,1.2265350721563697
1475,1.6711159158588083
1476,1.2233359958230854
1477,1.0568203148873347
1478,1.2233359958230854
1479,1.2233359958230854
1480,1.0568203148873347
1481,1.2265350721563697
1482,2.2933461807161843
1483,1.0568203148873347
1484,1.0568203148873347
1485,1.2265350721563697
1486,1.6711159158588083
1487,1.2233359958230854
1488,1.2265350721563697
1489,1.6711159158588083
1490,1.6711159158588083
1491,1.6711159158588083
1492,2.2933461807161843
1493,1.2265350721563697
1494,1.6711159158588083
1495,1.6711159158588083
1496,1.2233359958230854
1497,1.2265350721563697
1498,2.2933461807161843
1499,1.2233359958230854
1500,1.2233359958230854
1501,1.2265350721563697
1502,1.2265350721563697
1503,2.2933461807161843
1504,2.2933461807161843
1505,1.2265350721563697
1506,2.145921636068585
1507,2.145921636068585
1508,2.145921636068585
1509,2.2933461807161843
1510,2.145921636068585
1511,2.145921636068585
1512,2.2933461807161843
1513,1.9566987372189943
1514,1.9566987372189943
1515,2.145921636068585
1516,1.9566987372189943
1517,1.9566987372189943
1518,2.145921636068585
1519,1.9566987372189943
1520,2.145921636068585
1521,1.9566987372189943
1522,1.9566987372189943
1523,2.145921636068585
1524,2.145921636068585
1525,1.9566987372189943
1526,1.9566987372189943
1527,2.145921636068585
1528,2.145921636068585
1529,2.145921636068585
1530,2.2933461807161843
1531,1.9566987372189943
1532,2.145921636068585
1533,2.145921636068585
1534,2.145921636068585
1535,2.145921636068585
1536,2.2933461807161843
1537,2.145921636068585
1538,2.145921636068585
1539,2.2933461807161843
1540,2.145921636068585
1541,2.2933461807161843
1542,2.145921636068585
1543,2.145921636068585
1544,2.2933461807161843
1545,2.2933461807161843
1546,2.145921636068585
1547,2.145921636068585
1548,2.2933461807161843
1549,2.2933461807161843
1550,2.2933461807161843
1551,2.386705418999842
1552,2.145921636068585
1553,2.2933461807161843
1554,2.2933461807161843
1555,1.6711159158588083
1556,2.145921636068585
1557,1.6711159158588083
1558,1.6711159158588083
1559,2.145921636068585
1560,2.145921636068585
1561,1.2233359958230854
1562,1.2265350721563697
1563,2.145921636068585
1564,2.145921636068585
1565,2.145921636068585
1566,2.2933461807161843
1567,1.2265350721563697
1568,2.145921636068585
1569,2.145921636068585
1570,2.145921636068585
1571,1.6711159158588083
1572,1.6711159158588083
1573,2.145921636068585
1574,2.145921636068585
1575,2.145921636068585
1576,2.2933461807161843
1577,1.6711159158588083
1578,2.145921636068585
1579,2.145921636068585
1580,2.145921636068585
1581,2.145921636068585
1582,2.2933461807161843
1583,1.2265350721563697
1584,2.145921636068585
1585,2.145921636068585
1586,2.145921636068585
1587,2.2933461807161843
1588,2.2933461807161843
1589,2.145921636068585
1590,1.9566987372189943
1591,1.9566987372189943
1592,2.2933461807161843
1593,1.9566987372189943
1594,1.9566987372189943
1595,2.2933461807161843
1596,1.9566987372189943
1597,2.2933461807161843
1598,1.9566987372189943
1599,1.9566987372189943
1600,2.2933461807161843
1601,2.2933461807161843
1602,1.9566987372189943
1603,1.9566987372189943
1604,2.2933461807161843
1605,2.2933461807161843
1606,2.2933461807161843
1607,2.386705418999842
1608,1.9566987372189943
1609,2.2933461807161843
1610,2.2933461807161843
1611,1.6711159158588083
1612,1.9566987372189943
1613,1.6711159158588083
1614,1.6711159158588083
1615,1.9566987372189943
1616,1.9566987372189943
1617,1.2233359958230854
1618,1.2265350721563697
1619,1.9566987372189943
1620,1.9566987372189943
1621,1.9566987372189943
1622,2.2933461807161843
1623,1.2265350721563697
1624,1.9566987372189943
1625,1.9566987372189943
1626,1.9566987372189943
1627,1.6711159158588083
1628,1.6711159158588083
1629,1.9566987372189943
1630,1.9566987372189943
1631,1.9566987372189943
1632,2.2933461807161843
1633,1.6711159158588083
1634,1.9566987372189943
1635,1.9566987372189943
1636,1.9566987372189943
1637,1.9566987372189943
1638,2.2933461807161843
1639,1.2265350721563697
1640,1.9566987372189943
1641,1.9566987372189943
1642,1.9566987372189943
1643,2.2933461807161843
1644,2.2933461807161843
1645,1.9566987372189943
1646,1.6711159158588083
1647,2.2933461807161843
1648,1.6711159158588083
1649,1.6711159158588083
1650,2.2933461807161843
1651,2.2933461807161843
1652,1.2233359958230854
1653,1.2265350721563697
1654,2.2933461807161843
1655,2.2933461807161843
1656,2.2933461807161843
1657,2.386705418999842
1658,1.2265350721563697
1659,2.2933461807161843
1660,2.2933461807161843
1661,2.2933461807161843
1662,1.6711159158588083
1663,1.6711159158588083
1664,2.2933461807161843
1665,2.2933461807161843
1666,2.2933461807161843
1667,2.386705418999842
1668,1.6711159158588083
1669,2.2933461807161843
1670,2.2933461807161843
1671,2.2933461807161843
1672,2.2933461807161843
1673,2.386705418999842
1674,1.2265350721563697
1675,2.2933461807161843
1676,2.2933461807161843
1677,2.2933461807161843
1678,2.386705418999842
1679,2.386705418999842
1680,2.2933461807161843
1681,1.6711159158588083
1682,1.2233359958230854
1683,1.2265350721563697
1684,1.6711159158588083
1685,1.6711159158588083
1686,1.6711159158588083
1687,2.2933461807161843
1688,1.2265350721563697
1689,1.6711159158588083
1690,1.6711159158588083
1691,1.2233359958230854
1692,1.2265350721563697
1693,2.2933461807161843
1694,1.2233359958230854
1695,1.2233359958230854
1696,1.2265350721563697
1697,1.2265350721563697
1698,2.2933461807161843
1699,2.2933461807161843
1700,1.2265350721563697
1701,1.6711159158588083
1702,1.6711159158588083
1703,2.2933461807161843
1704,1.2265350721563697
1705,1.6711159158588083
1706,1.6711159158588083
1707,1.6711159158588083
1708,2.2933461807161843
1709,2.2933461807161843
1710,1.6711159158588083
1711,1.2265350721563697
1712,2.2933461807161843
1713,2.2933461807161843
1714,1.2265350721563697
1715,2.2933461807161843
1716,2.145921636068585
1717,2.4411294876024887
1718,2.145921636068585
1719,2.145921636068585
1720,2.145921636068585
1721,2.386705418999842
1722,2.145921636068585
1723,2.145921636068585
1724,2.5600897363307813
1725,2.4411294876024887
1726,1.9566987372189943
1727,1.9566987372189943
1728,1.9566987372189943
1729,2.386705418999842
1730,1.9566987372189943
1731,1.9566987372189943
1732,2.5600897363307813
1733,2.4411294876024887
1734,2.4411294876024887
1735,2.4411294876024887
1736,2.4411294876024887
1737,2.4411294876024887
1738,2.4411294876024887
1739,2.5600897363307813
1740,1.6711159158588083
1741,1.2233359958230854
1742,2.386705418999842
1743,1.0568203148873347
1744,1.2265350721563697
1745,2.5600897363307813
1746,1.6711159158588083
1747,2.386705418999842
1748,1.6711159158588083
1749,1.6711159158588083
1750,2.5600897363307813
1751,2.386705418999842
1752,1.2233359958230854
1753,1.2265350721563697
1754,2.5600897363307813
1755,2.386705418999842
1756,2.386705418999842
1757,2.5600897363307813
1758,1.2265350721563697
1759,2.5600897363307813
1760,2.5600897363307813
1761,2.4411294876024887
1762,2.145921636068585
1763,2.145921636068585
1764,2.145921636068585
1765,2.386705418999842
1766,2.145921636068585
1767,2.145921636068585
1768,2.5600897363307813
1769,2.4411294876024887
1770,2.4411294876024887
1771,2.4411294876024887
1772,2.4411294876024887
1773,2.4411294876024887
1774,2.4411294876024887
1775,2.5600897363307813
1776,2.145921636068585
1777,2.145921636068585
1778,2.386705418999842
1779,2.145921636068585
1780,2.145921636068585
1781,2.5600897363307813
1782,2.145921636068585
1783,2.386705418999842
1784,2.145921636068585
1785,2.145921636068585
1786,2.5600897363307813
1787,2.386705418999842
1788,2.145921636068585
1789,2.145921636068585
1790,2.5600897363307813
1791,2.386705418999842
1792,2.386705418999842
1793,2.5600897363307813
1794,2.145921636068585
1795,2.5600897363307813
1796,2.5600897363307813
1797,2.4411294876024887
1798,2.4411294876024887
1799,2.4411294876024887
1800,2.4411294876024887
1801,2.4411294876024887
1802,2.4411294876024887
1803,2.5600897363307813
1804,1.9566987372189943
1805,1.9566987372189943
1806,2.386705418999842
1807,1.9566987372189943
1808,1.9566987372189943
1809,2.5600897363307813
1810,1.9566987372189943
1811,2.386705418999842
1812,1.9566987372189943
1813,1.9566987372189943
1814,2.5600897363307813
1815,2.386705418999842
1816,1.9566987372189943
1817,1.9566987372189943
1818,2.5600897363307813
1819,2.386705418999842
1820,2.386705418999842
1821,2.5600897363307813
1822,1.9566987372189943
1823,2.5600897363307813
1824,2.5600897363307813
1825,2.4411294876024887
1826,2.4411294876024887
1827,2.4411294876024887
1828,2.4411294876024887
1829,2.4411294876024887
1830,2.5600897363307813
1831,2.4411294876024887
1832,2.4411294876024887
1833,2.4411294876024887
1834,2.4411294876024887
1835,2.5600897363307813
1836,2.4411294876024887
1837,2.4411294876024887
1838,2.4411294876024887
1839,2.5600897363307813
1840,2.4411294876024887
1841,2.4411294876024887
1842,2.5600897363307813
1843,2.4411294876024887
1844,2.5600897363307813
1845,2.5600897363307813
1846,1.6711159158588083
1847,2.386705418999842
1848,1.6711159158588083
1849,1.6711159158588083
1850,2.5600897363307813
1851,2.386705418999842
1852,1.2233359958230854
1853,1.2265350721563697
1854,2.5600897363307813
1855,2.386705418999842
1856,2.386705418999842
1857,2.5600897363307813
1858,1.2265350721563697
1859,2.5600897363307813
1860,2.5600897363307813
1861,2.386705418999842
1862,1.6711159158588083
1863,1.6711159158588083
1864,2.5600897363307813
1865,2.386705418999842
1866,2.386705418999842
1867,2.5600897363307813
1868,1.6711159158588083
1869,2.5600897363307813
1870,2.5600897363307813
1871,2.386705418999842
1872,2.386705418999842
1873,2.5600897363307813
1874,1.2265350721563697
1875,2.5600897363307813
1876,2.5600897363307813
1877,2.386705418999842
1878,2.5600897363307813
1879,2.5600897363307813
1880,2.5600897363307813
1881,2.145921636068585
1882,1.9566987372189943
1883,1.9566987372189943
1884,1.9566987372189943
1885,2.145921636068585
1886,1.9566987372189943
1887,1.9566987372189943
1888,2.145921636068585
1889,2.145921636068585
1890,2.145921636068585
1891,2.145921636068585
1892,2.386705418999842
1893,2.145921636068585
1894,2.145921636068585
1895,2.4411294876024887
1896,1.6711159158588083
1897,1.2233359958230854
1898,2.145921636068585
1899,1.0568203148873347
1900,1.2265350721563697
1901,2.145921636068585
1902,1.6711159158588083
1903,2.145921636068585
1904,1.6711159158588083
1905,1.6711159158588083
1906,2.145921636068585
1907,2.145921636068585
1908,1.2233359958230854
1909,1.2265350721563697
1910,2.145921636068585
1911,2.145921636068585
1912,2.145921636068585
1913,2.386705418999842
1914,1.2265350721563697
1915,2.145921636068585
1916,2.145921636068585
1917,1.9566987372189943
1918,1.9566987372189943
1919,1.9566987372189943
1920,2.386705418999842
1921,1.9566987372189943
1922,1.9566987372189943
1923,2.4411294876024887
1924,1.6711159158588083
1925,1.2233359958230854
1926,1.9566987372189943
1927,1.0568203148873347
1928,1.2265350721563697
1929,1.9566987372189943
1930,1.6711159158588083
1931,1.9566987372189943
1932,1.6711159158588083
1933,1.6711159158588083
1934,1.9566987372189943
1935,1.9566987372189943
1936,1.2233359958230854
1937,1.2265350721563697
1938,1.9566987372189943
1939,1.9566987372189943
1940,1.9566987372189943
1941,2.386705418999842
1942,1.2265350721563697
1943,1.9566987372189943
1944,1.9566987372189943
1945,1.6711159158588083
1946,1.2233359958230854
1947,2.386705418999842
1948,1.0568203148873347
1949,1.2265350721563697
1950,2.4411294876024887
1951,1.6711159158588083
1952,2.386705418999842
1953,1.6711159158588083
1954,1.6711159158588083
1955,2.4411294876024887
1956,2.386705418999842
1957,1.2233359958230854
1958,1.2265350721563697
1959,2.4411294876024887
1960,2.386705418999842
1961,2.386705418999842
1962,2.4411294876024887
1963,1.2265350721563697
1964,2.4411294876024887
1965,2.4411294876024887
1966,1.2233359958230854
1967,1.6711159158588083
1968,1.0568203148873347
1969,1.2265350721563697
1970,1.6711159158588083
1971,1.2233359958230854
1972,1.0568203148873347
1973,1.2233359958230854
1974,1.2233359958230854
1975,1.0568203148873347
1976,1.2265350721563697
1977,2.386705418999842
1978,1.0568203148873347
1979,1.0568203148873347
1980,1.2265350721563697
1981,1.6711159158588083
1982,1.2233359958230854
1983,1.2265350721563697
1984,1.6711159158588083
1985,1.6711159158588083
1986,1.6711159158588083
1987,2.386705418999842
1988,1.2265350721563697
1989,1.6711159158588083
1990,1.6711159158588083
1991,1.2233359958230854
1992,1.2265350721563697
1993,2.386705418999842
1994,1.2233359958230854
1995,1.2233359958230854
1996,1.2265350721563697
1997,1.2265350721563697
1998,2.386705418999842
1999,2.386705418999842
2000,1.2265350721563697
2001,2.145921636068585
2002,2.145921636068585
2003,2.145921636068585
2004,2.386705418999842
2005,2.145921636068585
2006,2.145921636068585
2007,2.4411294876024887
2008,1.9566987372189943
2009,1.9566987372189943
2010,2.145921636068585
2011,1.9566987372189943
2012,1.9566987372189943
2013,2.145921636068585
2014,1.9566987372189943
2015,2.145921636068585
2016,1.9566987372189943
2017,1.9566987372189943
2018,2.145921636068585
2019,2.145921636068585
2020,1.9566987372189943
2021,1.9566987372189943
2022,2.145921636068585
2023,2.145921636068585
2024,2.145921636068585
2025,2.386705418999842
2026,1.9566987372189943
2027,2.145921636068585
2028,2.145921636068585
2029,2.145921636068585
2030,2.145921636068585
2031,2.386705418999842
2032,2.145921636068585
2033,2.145921636068585
2034,2.4411294876024887
2035,2.145921636068585
2036,2.386705418999842
2037,2.145921636068585
2038,2.145921636068585
2039,2.4411294876024887
2040,2.386705418999842
2041,2.145921636068585
2042,2.145921636068585
2043,2.4411294876024887
2044,2.386705418999842
2045,2.386705418999842
2046,2.4411294876024887
2047,2.145921636068585
2048,2.4411294876024887
2049,2.4411294876024887
2050,1.6711159158588083
2051,2.145921636068585
2052,1.6711159158588083
2053,1.6711159158588083
2054,2.145921636068585
2055,2.145921636068585
2056,1.2233359958230854
2057,1.2265350721563697
2058,2.145921636068585
2059,2.145921636068585
2060,2.145921636068585
2061,2.386705418999842
2062,1.2265350721563697
2063,2.145921636068585
2064,2.145921636068585
2065,2.145921636068585
2066,1.6711159158588083
2067,1.6711159158588083
2068,2.145921636068585
2069,2.145921636068585
2070,2.145921636068585
2071,2.386705418999842
2072,1.6711159158588083
2073,2.145921636068585
2074,2.145921636068585
2075,2.145921636068585
2076,2.145921636068585
2077,2.386705418999842
2078,1.2265350721563697
2079,2.145921636068585
2080,2.145921636068585
2081,2.145921636068585
2082,2.386705418999842
2083,2.386705418999842
2084,2.145921636068585
2085,1.9566987372189943
2086,1.9566987372189943
2087,2.386705418999842
2088,1.9566987372189943
2089,1.9566987372189943
2090,2.4411294876024887
2091,1.9566987372189943
2092,2.386705418999842
2093,1.9566987372189943
2094,1.9566987372189943
2095,2.4411294876024887
2096,2.386705418999842
2097,1.9566987372189943
2098,1.9566987372189943
2099,2.4411294876024887
2100,2.386705418999842
2101,2.386705418999842
2102,2.4411294876024887
2103,1.9566987372189943
2104,2.4411294876024887
2105,2.4411294876024887
2106,1.6711159158588083
2107,1.9566987372189943
2108,1.6711159158588083
2109,1.6711159158588083
2110,1.9566987372189943
2111,1.9566987372189943
2112,1.2233359958230854
2113,1.2265350721563697
2114,1.9566987372189943
2115,1.9566987372189943
2116,1.9566987372189943
2117,2.386705418999842
2118,1.2265350721563697
2119,1.9566987372189943
2120,1.9566987372189943
2121,1.9566987372189943
2122,1.6711159158588083
2123,1.6711159158588083
2124,1.9566987372189943
2125,1.9566987372189943
2126,1.9566987372189943
2127,2.386705418999842
2128,1.6711159158588083
2129,1.9566987372189943
2130,1.9566987372189943
2131,1.9566987372189943
2132,1.9566987372189943
2133,2.386705418999842
2134,1.2265350721563697
2135,1.9566987372189943
2136,1.9566987372189943
2137,1.9566987372189943
2138,2.386705418999842
2139,2.386705418999842
2140,1.9566987372189943
2141,1.6711159158588083
2142,2.386705418999842
2143,1.6711159158588083
2144,1.6711159158588083
2145,2.4411294876024887
2146,2.386705418999842
2147,1.2233359958230854
2148,1.2265350721563697
2149,2.4411294876024887
2150,2.386705418999842
2151,2.386705418999842
2152,2.4411294876024887
2153,1.2265350721563697
2154,2.4411294876024887
2155,2.4411294876024887
2156,2.386705418999842
2157,1.6711159158588083
2158,1.6711159158588083
2159,2.4411294876024887
2160,2.386705418999842
2161,2.386705418999842
2162,2.4411294876024887
2163,1.6711159158588083
2164,2.4411294876024887
2165,2.4411294876024887
2166,2.386705418999842
2167,2.386705418999842
2168,2.4411294876024887
2169,1.2265350721563697
2170,2.4411294876024887
2171,2.4411294876024887
2172,2.386705418999842
2173,2.4411294876024887
2174,2.4411294876024887
2175,2.4411294876024887
2176,1.6711159158588083
2177,1.2233359958230854
2178,1.2265350721563697
2179,1.6711159158588083
2180,1.6711159158588083
2181,1.6711159158588083
2182,2.386705418999842
2183,1.2265350721563697
2184,1.6711159158588083
2185,1.6711159158588083
2186,1.2233359958230854
2187,1.2265350721563697
2188,2.386705418999842
2189,1.2233359958230854
2190,1.2233359958230854
2191,1.2265350721563697
2192,1.2265350721563697
2193,2.386705418999842
2194,2.386705418999842
2195,1.2265350721563697
2196,1.6711159158588083
2197,1.6711159158588083
2198,2.386705418999842
2199,1.2265350721563697
2200,1.6711159158588083
2201,1.6711159158588083
2202,1.6711159158588083
2203,2.386705418999842
2204,2.386705418999842
2205,1.6711159158588083
2206,1.2265350721563697
2207,2.386705418999842
2208,2.386705418999842
2209,1.2265350721563697
2210,2.386705418999842
2211,2.145921636068585
2212,1.9566987372189943
2213,1.9566987372189943
2214,1.9566987372189943
2215,2.145921636068585
2216,1.9566987372189943
2217,1.9566987372189943
2218,2.145921636068585
2219,2.145921636068585
2220,2.145921636068585
2221,2.145921636068585
2222,2.386705418999842
2223,2.145921636068585
2224,2.145921636068585
2225,2.4411294876024887
2226,1.6711159158588083
2227,1.2233359958230854
2228,2.145921636068585
2229,1.0568203148873347
2230,1.2265350721563697
2231,2.145921636068585
2232,1.6711159158588083
2233,2.145921636068585
2234,1.6711159158588083
2235,1.6711159158588083
2236,2.145921636068585
2237,2.145921636068585
2238,1.2233359958230854
2239,1.2265350721563697
2240,2.145921636068585
2241,2.145921636068585
2242,2.145921636068585
2243,2.386705418999842
2244,1.2265350721563697
2245,2.145921636068585
2246,2.145921636068585
2247,1.9566987372189943
2248,1.9566987372189943
2249,1.9566987372189943
2250,2.386705418999842
2251,1.9566987372189943
2252,1.9566987372189943
2253,2.4411294876024887
2254,1.6711159158588083
2255,1.2233359958230854
2256,1.9566987372189943
2257,1.0568203148873347
2258,1.2265350721563697
2259,1.9566987372189943
2260,1.6711159158588083
2261,1.9566987372189943
2262,1.6711159158588083
2263,1.6711159158588083
2264,1.9566987372189943
2265,1.9566987372189943
2266,1.2233359958230854
2267,1.2265350721563697
2268,1.9566987372189943
2269,1.9566987372189943
2270,1.9566987372189943
2271,2.386705418999842
2272,1.2265350721563697
2273,1.9566987372189943
2274,1.9566987372189943
2275,1.6711159158588083
2276,1.2233359958230854
2277,2.386705418999842
2278,1.0568203148873347
2279,1.2265350721563697
2280,2.4411294876024887
2281,1.6711159158588083
2282,2.386705418999842
2283,1.6711159158588083
2284,1.6711159158588083
2285,2.4411294876024887
2286,2.386705418999842
2287,1.2233359958230854
2288,1.2265350721563697
2289,2.4411294876024887
2290,2.386705418999842
2291,2.386705418999842
2292,2.4411294876024887
2293,1.2265350721563697
2294,2.4411294876024887
2295,2.4411294876024887
2296,1.2233359958230854
2297,1.6711159158588083
2298,1.0568203148873347
2299,1.2265350721563697
2300,1.6711159158588083
2301,1.2233359958230854
2302,1.0568203148873347
2303,1.2233359958230854
2304,1.2233359958230854
2305,1.0568203148873347
2306,1.2265350721563697
2307,2.386705418999842
2308,1.0568203148873347
2309,1.0568203148873347
2310,1.2265350721563697
2311,1.6711159158588083
2312,1.2233359958230854
2313,1.2265350721563697
2314,1.6711159158588083
2315,1.6711159158588083
2316,1.6711159158588083
2317,2.386705418999842
2318,1.2265350721563697
2319,1.6711159158588083
2320,1.6711159158588083
2321,1.2233359958230854
2322,1.2265350721563697
2323,2.386705418999842
2324,1.2233359958230854
2325,1.2233359958230854
2326,1.2265350721563697
2327,1.2265350721563697
2328,2.386705418999842
2329,2.386705418999842
2330,1.2265350721563697
2331,2.145921636068585
2332,2.145921636068585
2333,2.145921636068585
2334,2.386705418999842
2335,2.145921636068585
2336,2.145921636068585
2337,2.4411294876024887
2338,1.9566987372189943
2339,1.9566987372189943
2340,2.145921636068585
2341,1.9566987372189943
2342,1.9566987372189943
2343,2.145921636068585
2344,1.9566987372189943
2345,2.145921636068585
2346,1.9566987372189943
2347,1.9566987372189943
2348,2.145921636068585
2349,2.145921636068585
2350,1.9566987372189943
2351,1.9566987372189943
2352,2.145921636068585
2353,2.145921636068585
2354,2.145921636068585
2355,2.386705418999842
2356,1.9566987372189943
2357,2.145921636068585
2358,2.145921636068585
2359,2.145921636068585
2360,2.145921636068585
2361,2.386705418999842
2362,2.145921636068585
2363,2.145921636068585
2364,2.4411294876024887
2365,2.145921636068585
2366,2.386705418999842
2367,2.145921636068585
2368,2.145921636068585
2369,2.4411294876024887
2370,2.386705418999842
2371,2.145921636068585
2372,2.145921636068585
2373,2.4411294876024887
2374,2.386705418999842
2375,2.386705418999842
2376,2.4411294876024887
2377,2.145921636068585
2378,2.4411294876024887
2379,2.4411294876024887
2380,1.6711159158588083
2381,2.145921636068585
2382,1.6711159158588083
2383,1.6711159158588083
2384,2.145921636068585
2385,2.145921636068585
2386,1.2233359958230854
2387,1.2265350721563697
2388,2.145921636068585
2389,2.145921636068585
2390,2.145921636068585
2391,2.386705418999842
2392,1.2265350721563697
2393,2.145921636068585
2394,2.145921636068585
2395,2.145921636068585
2396,1.6711159158588083
2397,1.6711159158588083
2398,2.145921636068585
2399,2.145921636068585
2400,2.145921636068585
2401,2.386705418999842
2402,1.6711159158588083
2403,2.145921636068585
2404,2.145921636068585
2405,2.145921636068585
2406,2.145921636068585
2407,2.386705418999842
2408,1.2265350721563697
2409,2.145921636068585
2410,2.145921636068585
2411,2.145921636068585
2412,2.386705418999842
2413,2.386705418999842
2414,2.145921636068585
2415,1.9566987372189943
2416,1.9566987372189943
2417,2.386705418999842
2418,1.9566987372189943
2419,1.9566987372189943
2420,2.4411294876024887
2421,1.9566987372189943
2422,2.386705418999842
2423,1.9566987372189943
2424,1.9566987372189943
2425,2.4411294876024887
2426,2.386705418999842
2427,1.9566987372189943
2428,1.9566987372189943
2429,2.4411294876024887
2430,2.386705418999842
2431,2.386705418999842
2432,2.4411294876024887
2433,1.9566987372189943
2434,2.4411294876024887
2435,2.4411294876024887
2436,1.6711159158588083
2437,1.9566987372189943
2438,1.6711159158588083
2439,1.6711159158588083
2440,1.9566987372189943
2441,1.9566987372189943
2442,1.2233359958230854
2443,1.2265350721563697
2444,1.9566987372189943
2445,1.9566987372189943
2446,1.9566987372189943
2447,2.386705418999842
2448,1.2265350721563697
2449,1.9566987372189943
2450,1.9566987372189943
2451,1.9566987372189943
2452,1.6711159158588083
2453,1.6711159158588083
2454,1.9566987372189943
2455,1.9566987372189943
2456,1.9566987372189943
2457,2.386705418999842
2458,1.6711159158588083
2459,1.9566987372189943
2460,1.9566987372189943
2461,1.9566987372189943
2462,1.9566987372189943
2463,2.386705418999842
2464,1.2265350721563697
2465,1.9566987372189943
2466,1.9566987372189943
2467,1.9566987372189943
2468,2.386705418999842
2469,2.386705418999842
2470,1.9566987372189943
2471,1.6711159158588083
2472,2.386705418999842
2473,1.6711159158588083
